mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_001,-0.1,9.5,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.3798113335251353,-1.8553747217563745,0.00026097928639501333,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_001,-0.1,-8.125,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.3798113335251353,-1.8553747217563745,0.00026097928639501333,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_001,-0.1,-9.0,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.3798113335251353,-1.8553747217563745,0.00026097928639501333,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_001,-0.1,-9.5,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.3798113335251353,-1.8553747217563745,0.00026097928639501333,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_001,-0.1,-8.75,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.3798113335251353,-1.8553747217563745,0.00026097928639501333,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_001,-0.05,10.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.9240057453280315e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_001,-0.05,10.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.9240057453280315e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_001,-0.05,10.75,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.9240057453280315e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_001,-0.05,9.5,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.968792174826376e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_001,-0.05,-8.125,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.968792174826376e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_001,-0.05,-9.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.968792174826376e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_001,-0.05,-9.375,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.968792174826376e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_001,-0.05,-8.75,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,-0.18990566676256765,-0.9276873608781873,5.968792174826376e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_001,0.0,10.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_001,0.0,10.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_001,0.0,10.75,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_001,0.0,9.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_001,0.0,-8.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_001,0.0,-9.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_001,0.0,-9.5,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_001,0.0,-8.875,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.0,0.0,0.0,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_001,0.05,10.0,-0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_001,0.05,10.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_001,0.05,10.75,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_001,0.05,9.5,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_001,0.05,-8.125,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_001,0.05,-9.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_001,0.05,-9.5,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_001,0.05,-8.625,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.18990566676256765,0.9276873608781873,6.201557698659599e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_001,0.1,10.0,-0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00021585667855106294,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_001,0.1,10.375,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_001,0.1,10.625,-0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_001,0.1,9.625,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_001,0.1,-8.25,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_001,0.1,-9.125,0.0,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_001,0.1,-9.375,0.125,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_001,0.1,-8.625,0.25,warmth,,random,001,raw,additive,sd_matched,0.20470869257375143,0.3798113335251353,1.8553747217563745,0.00023633449745830148,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_002,-0.1,10.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_002,-0.1,10.25,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_002,-0.1,10.75,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_002,-0.1,9.5,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_002,-0.1,-8.125,0.25,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_002,-0.1,-9.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_002,-0.1,-9.5,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_002,-0.1,-8.75,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.3821843050703772,-1.8553747217563745,0.00012598947796504945,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_002,-0.05,10.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,4.5041244447929785e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_002,-0.05,10.25,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,4.9772450438467786e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_002,-0.05,10.625,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_002,-0.05,9.5,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_002,-0.05,-8.25,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_002,-0.05,-9.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_002,-0.05,-9.5,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_002,-0.05,-8.75,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,-0.1910921525351886,-0.9276873608781873,5.902164411963895e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_002,0.0,10.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_002,0.0,10.375,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_002,0.0,10.75,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_002,0.0,9.375,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_002,0.0,-8.375,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_002,0.0,-9.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_002,0.0,-9.5,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_002,0.0,-8.875,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.0,0.0,0.0,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_002,0.05,10.0,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,4.3684580305125564e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_002,0.05,10.25,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,4.5822256652172655e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_002,0.05,10.75,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_002,0.05,9.5,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_002,0.05,-8.25,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_002,0.05,-9.25,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_002,0.05,-9.375,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_002,0.05,-8.625,0.25,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.1910921525351886,0.9276873608781873,5.9584828704828396e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_002,0.1,10.0,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_002,0.1,10.25,-0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_002,0.1,10.75,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_002,0.1,9.5,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_002,0.1,-8.25,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_002,0.1,-9.125,0.0,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_002,0.1,-9.375,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.00013240154657978565,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_002,0.1,-8.75,0.125,warmth,,random,002,raw,additive,sd_matched,0.20598766415691258,0.3821843050703772,1.8553747217563745,0.0001328888174612075,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_003,-0.1,9.875,-0.25,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,8.523737051291391e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_003,-0.1,10.25,-0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,8.523737051291391e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_003,-0.1,10.75,0.0,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,8.523737051291391e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_003,-0.1,9.5,0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,8.523737051291391e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_003,-0.1,-8.25,0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,9.06060085981153e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_003,-0.1,-9.125,0.0,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,0.00011346788232913241,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_003,-0.1,-9.375,0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,0.00011346788232913241,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_003,-0.1,-8.625,0.25,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.3421110207702734,-1.8553747217563747,0.00011346788232913241,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_003,-0.05,10.0,-0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,4.3846383050549775e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_003,-0.05,10.25,-0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,4.5444536226568744e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_003,-0.05,10.625,-0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,5.834893090650439e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_003,-0.05,9.5,0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,5.834893090650439e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_003,-0.05,-8.25,0.125,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,5.834893090650439e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_003,-0.05,-9.125,0.0,warmth,,random,003,raw,additive,sd_matched,0.18438917850859632,-0.1710555103851367,-0.9276873608781874,5.834893090650439e-05,False
